UID,NAME_0,NAME_1,NAME_2,GID_2,date_code,ndvi_value,date,year,source_file
MWI.12.11_1_6/10/2022,Malawi,Machinga,SC Sitola,MWI.12.11_1,Mean_NDVI_2022.06.10,0.589410941,6/10/2022,2022,new2022_ndvi.csv
MWI.12.12_1_6/10/2022,Malawi,Machinga,TA Kawinga,MWI.12.12_1,Mean_NDVI_2022.06.10,0.442722312,6/10/2022,2022,new2022_ndvi.csv
MWI.12.13_1_6/10/2022,Malawi,Machinga,TA Liwonde,MWI.12.13_1,Mean_NDVI_2022.06.10,0.546553484,6/10/2022,2022,new2022_ndvi.csv
MWI.12.14_1_6/10/2022,Malawi,Machinga,TA Nyambi,MWI.12.14_1,Mean_NDVI_2022.06.10,0.527319903,6/10/2022,2022,new2022_ndvi.csv
MWI.13.1_1_6/10/2022,Malawi,Mangochi,Lake Malawi,MWI.13.1_1,Mean_NDVI_2022.06.10,0.280948189,6/10/2022,2022,new2022_ndvi.csv
MWI.13.2_1_6/10/2022,Malawi,Mangochi,Lake Malombe,MWI.13.2_1,Mean_NDVI_2022.06.10,0.2047837,6/10/2022,2022,new2022_ndvi.csv
MWI.13.3_1_6/10/2022,Malawi,Mangochi,Mangochi Town,MWI.13.3_1,Mean_NDVI_2022.06.10,0.401713333,6/10/2022,2022,new2022_ndvi.csv
MWI.13.4_1_6/10/2022,Malawi,Mangochi,Monkey Bay Urban,MWI.13.4_1,Mean_NDVI_2022.06.10,0.417876471,6/10/2022,2022,new2022_ndvi.csv
MWI.13.5_1_6/10/2022,Malawi,Mangochi,SC Chowe,MWI.13.5_1,Mean_NDVI_2022.06.10,0.555162978,6/10/2022,2022,new2022_ndvi.csv
MWI.13.6_1_6/10/2022,Malawi,Mangochi,SC Mbwana Nyambi,MWI.13.6_1,Mean_NDVI_2022.06.10,0.587370382,6/10/2022,2022,new2022_ndvi.csv
MWI.13.7_1_6/10/2022,Malawi,Mangochi,SC Namabvi,MWI.13.7_1,Mean_NDVI_2022.06.10,0.651808497,6/10/2022,2022,new2022_ndvi.csv
MWI.13.8_1_6/10/2022,Malawi,Mangochi,TA Chimwala,MWI.13.8_1,Mean_NDVI_2022.06.10,0.532417167,6/10/2022,2022,new2022_ndvi.csv
MWI.13.9_1_6/10/2022,Malawi,Mangochi,TA Jalasi,MWI.13.9_1,Mean_NDVI_2022.06.10,0.60104476,6/10/2022,2022,new2022_ndvi.csv
MWI.13.10_1_6/10/2022,Malawi,Mangochi,TA Katuli,MWI.13.10_1,Mean_NDVI_2022.06.10,0.531772816,6/10/2022,2022,new2022_ndvi.csv
MWI.13.11_1_6/10/2022,Malawi,Mangochi,TA Makanjila,MWI.13.11_1,Mean_NDVI_2022.06.10,0.564578114,6/10/2022,2022,new2022_ndvi.csv
MWI.13.12_1_6/10/2022,Malawi,Mangochi,TA Mponda,MWI.13.12_1,Mean_NDVI_2022.06.10,0.519728944,6/10/2022,2022,new2022_ndvi.csv
MWI.13.13_1_6/10/2022,Malawi,Mangochi,TA Nankumba,MWI.13.13_1,Mean_NDVI_2022.06.10,0.512639134,6/10/2022,2022,new2022_ndvi.csv
MWI.14.1_1_6/10/2022,Malawi,Mchinji,Mchinji Boma,MWI.14.1_1,Mean_NDVI_2022.06.10,0.416377778,6/10/2022,2022,new2022_ndvi.csv
MWI.14.2_1_6/10/2022,Malawi,Mchinji,SC Dambe,MWI.14.2_1,Mean_NDVI_2022.06.10,0.415500784,6/10/2022,2022,new2022_ndvi.csv
MWI.14.3_1_6/10/2022,Malawi,Mchinji,SC Mavwere,MWI.14.3_1,Mean_NDVI_2022.06.10,0.433136216,6/10/2022,2022,new2022_ndvi.csv
MWI.14.4_1_6/10/2022,Malawi,Mchinji,SC Mduwa,MWI.14.4_1,Mean_NDVI_2022.06.10,0.449156808,6/10/2022,2022,new2022_ndvi.csv
MWI.14.5_1_6/10/2022,Malawi,Mchinji,TA Mkanda,MWI.14.5_1,Mean_NDVI_2022.06.10,0.456371093,6/10/2022,2022,new2022_ndvi.csv
MWI.14.6_1_6/10/2022,Malawi,Mchinji,TA Mlonyeni,MWI.14.6_1,Mean_NDVI_2022.06.10,0.445572313,6/10/2022,2022,new2022_ndvi.csv
MWI.14.7_1_6/10/2022,Malawi,Mchinji,TA Zulu,MWI.14.7_1,Mean_NDVI_2022.06.10,0.436275179,6/10/2022,2022,new2022_ndvi.csv
MWI.15.1_1_6/10/2022,Malawi,Mulanje,Mulanje Boma,MWI.15.1_1,Mean_NDVI_2022.06.10,0.72303125,6/10/2022,2022,new2022_ndvi.csv
MWI.15.2_1_6/10/2022,Malawi,Mulanje,Mulanje Mountain Forest Reserve,MWI.15.2_1,Mean_NDVI_2022.06.10,0.648088488,6/10/2022,2022,new2022_ndvi.csv
MWI.15.3_1_6/10/2022,Malawi,Mulanje,SC Juma,MWI.15.3_1,Mean_NDVI_2022.06.10,0.436791155,6/10/2022,2022,new2022_ndvi.csv
MWI.15.4_1_6/10/2022,Malawi,Mulanje,SC Laston Njema,MWI.15.4_1,Mean_NDVI_2022.06.10,0.657679333,6/10/2022,2022,new2022_ndvi.csv
MWI.15.5_1_6/10/2022,Malawi,Mulanje,TA Chikumbu,MWI.15.5_1,Mean_NDVI_2022.06.10,0.681562637,6/10/2022,2022,new2022_ndvi.csv
MWI.15.6_1_6/10/2022,Malawi,Mulanje,TA Mabuka,MWI.15.6_1,Mean_NDVI_2022.06.10,0.70758866,6/10/2022,2022,new2022_ndvi.csv
MWI.15.7_1_6/10/2022,Malawi,Mulanje,TA Nkanda,MWI.15.7_1,Mean_NDVI_2022.06.10,0.484378161,6/10/2022,2022,new2022_ndvi.csv
MWI.15.8_1_6/10/2022,Malawi,Mulanje,TA Nthiramanja,MWI.15.8_1,Mean_NDVI_2022.06.10,0.608359559,6/10/2022,2022,new2022_ndvi.csv
MWI.16.1_1_6/10/2022,Malawi,Mwanza,Majete Game Reserve - Mwanza,MWI.16.1_1,Mean_NDVI_2022.06.10,0.665077714,6/10/2022,2022,new2022_ndvi.csv
MWI.16.2_1_6/10/2022,Malawi,Mwanza,Mwanza Boma,MWI.16.2_1,Mean_NDVI_2022.06.10,0.61954375,6/10/2022,2022,new2022_ndvi.csv
MWI.16.3_1_6/10/2022,Malawi,Mwanza,TA Kanduku,MWI.16.3_1,Mean_NDVI_2022.06.10,0.628319484,6/10/2022,2022,new2022_ndvi.csv
MWI.16.4_1_6/10/2022,Malawi,Mwanza,TA Nthache,MWI.16.4_1,Mean_NDVI_2022.06.10,0.686996793,6/10/2022,2022,new2022_ndvi.csv
MWI.17.1_1_6/10/2022,Malawi,Mzimba,Mzimba Boma,MWI.17.1_1,Mean_NDVI_2022.06.10,0.345333333,6/10/2022,2022,new2022_ndvi.csv
MWI.17.2_1_6/10/2022,Malawi,Mzimba,Mzuzu City,MWI.17.2_1,Mean_NDVI_2022.06.10,0.523916364,6/10/2022,2022,new2022_ndvi.csv
MWI.17.3_1_6/10/2022,Malawi,Mzimba,SC Jaravikuba Munthali,MWI.17.3_1,Mean_NDVI_2022.06.10,0.615184324,6/10/2022,2022,new2022_ndvi.csv
MWI.17.4_1_6/10/2022,Malawi,Mzimba,SC Kampingo Sibande,MWI.17.4_1,Mean_NDVI_2022.06.10,0.558188143,6/10/2022,2022,new2022_ndvi.csv
MWI.17.5_1_6/10/2022,Malawi,Mzimba,SC Khosolo Gwaza Jere,MWI.17.5_1,Mean_NDVI_2022.06.10,0.621097324,6/10/2022,2022,new2022_ndvi.csv
MWI.17.6_1_6/10/2022,Malawi,Mzimba,TA Chindi,MWI.17.6_1,Mean_NDVI_2022.06.10,0.486166425,6/10/2022,2022,new2022_ndvi.csv
MWI.17.7_1_6/10/2022,Malawi,Mzimba,TA M'Mbelwa,MWI.17.7_1,Mean_NDVI_2022.06.10,0.425838411,6/10/2022,2022,new2022_ndvi.csv
MWI.17.8_1_6/10/2022,Malawi,Mzimba,TA Mabulabo,MWI.17.8_1,Mean_NDVI_2022.06.10,0.489369649,6/10/2022,2022,new2022_ndvi.csv
MWI.17.9_1_6/10/2022,Malawi,Mzimba,TA Mpherembe,MWI.17.9_1,Mean_NDVI_2022.06.10,0.483294981,6/10/2022,2022,new2022_ndvi.csv
MWI.17.10_1_6/10/2022,Malawi,Mzimba,TA Mtwalo,MWI.17.10_1,Mean_NDVI_2022.06.10,0.540396519,6/10/2022,2022,new2022_ndvi.csv
MWI.17.11_1_6/10/2022,Malawi,Mzimba,TA Mzikubola,MWI.17.11_1,Mean_NDVI_2022.06.10,0.544924738,6/10/2022,2022,new2022_ndvi.csv
MWI.17.12_1_6/10/2022,Malawi,Mzimba,TA Mzukuzuku,MWI.17.12_1,Mean_NDVI_2022.06.10,0.423750789,6/10/2022,2022,new2022_ndvi.csv
MWI.17.13_1_6/10/2022,Malawi,Mzimba,Vwaza Marsh Game Reserve - Mzimba,MWI.17.13_1,Mean_NDVI_2022.06.10,0.619448087,6/10/2022,2022,new2022_ndvi.csv
MWI.18.1_1_6/10/2022,Malawi,Neno,Majete Game Reserve - Neno,MWI.18.1_1,Mean_NDVI_2022.06.10,0.682538889,6/10/2022,2022,new2022_ndvi.csv
MWI.18.2_1_6/10/2022,Malawi,Neno,TA Dambe,MWI.18.2_1,Mean_NDVI_2022.06.10,0.664055705,6/10/2022,2022,new2022_ndvi.csv
MWI.18.3_1_6/10/2022,Malawi,Neno,TA Mlauli,MWI.18.3_1,Mean_NDVI_2022.06.10,0.592694074,6/10/2022,2022,new2022_ndvi.csv
MWI.18.4_1_6/10/2022,Malawi,Neno,TA Ngozi,MWI.18.4_1,Mean_NDVI_2022.06.10,0.608830075,6/10/2022,2022,new2022_ndvi.csv
MWI.18.5_1_6/10/2022,Malawi,Neno,TA Symon,MWI.18.5_1,Mean_NDVI_2022.06.10,0.54152404,6/10/2022,2022,new2022_ndvi.csv
MWI.19.1_1_6/10/2022,Malawi,Nkhata Bay,Lake Malawi,MWI.19.1_1,Mean_NDVI_2022.06.10,0.264408111,6/10/2022,2022,new2022_ndvi.csv
MWI.19.2_1_6/10/2022,Malawi,Nkhata Bay,SC Fukamalaza,MWI.19.2_1,Mean_NDVI_2022.06.10,0.682552632,6/10/2022,2022,new2022_ndvi.csv
MWI.19.3_1_6/10/2022,Malawi,Nkhata Bay,SC Malanda,MWI.19.3_1,Mean_NDVI_2022.06.10,0.609042079,6/10/2022,2022,new2022_ndvi.csv
MWI.19.4_1_6/10/2022,Malawi,Nkhata Bay,SC Nyaluwanga,MWI.19.4_1,Mean_NDVI_2022.06.10,0.599474615,6/10/2022,2022,new2022_ndvi.csv
MWI.19.5_1_6/10/2022,Malawi,Nkhata Bay,SC Zilakoma,MWI.19.5_1,Mean_NDVI_2022.06.10,0.711455594,6/10/2022,2022,new2022_ndvi.csv
MWI.19.6_1_6/10/2022,Malawi,Nkhata Bay,TA Fukamapiri,MWI.19.6_1,Mean_NDVI_2022.06.10,0.703321116,6/10/2022,2022,new2022_ndvi.csv
MWI.19.7_1_6/10/2022,Malawi,Nkhata Bay,TA Kabunduli,MWI.19.7_1,Mean_NDVI_2022.06.10,0.596409609,6/10/2022,2022,new2022_ndvi.csv
MWI.19.8_1_6/10/2022,Malawi,Nkhata Bay,TA Malenga Mzoma,MWI.19.8_1,Mean_NDVI_2022.06.10,0.6808,6/10/2022,2022,new2022_ndvi.csv
MWI.19.9_1_6/10/2022,Malawi,Nkhata Bay,TA Musisya,MWI.19.9_1,Mean_NDVI_2022.06.10,0.728426408,6/10/2022,2022,new2022_ndvi.csv
MWI.19.10_1_6/10/2022,Malawi,Nkhata Bay,TA Timbiri,MWI.19.10_1,Mean_NDVI_2022.06.10,0.587424878,6/10/2022,2022,new2022_ndvi.csv
MWI.20.1_1_6/10/2022,Malawi,Nkhotakota,Lake Malawi,MWI.20.1_1,Mean_NDVI_2022.06.10,0.189627525,6/10/2022,2022,new2022_ndvi.csv
MWI.20.2_1_6/10/2022,Malawi,Nkhotakota,Nkhotakota Boma,MWI.20.2_1,Mean_NDVI_2022.06.10,0.472411765,6/10/2022,2022,new2022_ndvi.csv
MWI.20.3_1_6/10/2022,Malawi,Nkhotakota,Nkhotakota Game Reserve,MWI.20.3_1,Mean_NDVI_2022.06.10,0.754963315,6/10/2022,2022,new2022_ndvi.csv
MWI.20.4_1_6/10/2022,Malawi,Nkhotakota,SC Kafuzila,MWI.20.4_1,Mean_NDVI_2022.06.10,0.594219055,6/10/2022,2022,new2022_ndvi.csv
MWI.20.5_1_6/10/2022,Malawi,Nkhotakota,SC Mphonde,MWI.20.5_1,Mean_NDVI_2022.06.10,0.533905298,6/10/2022,2022,new2022_ndvi.csv
MWI.20.6_1_6/10/2022,Malawi,Nkhotakota,SC Mwansambo,MWI.20.6_1,Mean_NDVI_2022.06.10,0.536783333,6/10/2022,2022,new2022_ndvi.csv
MWI.20.7_1_6/10/2022,Malawi,Nkhotakota,TA Kanyenda,MWI.20.7_1,Mean_NDVI_2022.06.10,0.582214604,6/10/2022,2022,new2022_ndvi.csv
MWI.20.8_1_6/10/2022,Malawi,Nkhotakota,TA Malenga Chanzi,MWI.20.8_1,Mean_NDVI_2022.06.10,0.502349354,6/10/2022,2022,new2022_ndvi.csv
MWI.20.9_1_6/10/2022,Malawi,Nkhotakota,TA Mwadzama,MWI.20.9_1,Mean_NDVI_2022.06.10,0.505814967,6/10/2022,2022,new2022_ndvi.csv
MWI.21.1_1_6/10/2022,Malawi,Nsanje,Mwabvi Game Reserve,MWI.21.1_1,Mean_NDVI_2022.06.10,0.663441063,6/10/2022,2022,new2022_ndvi.csv
MWI.21.2_1_6/10/2022,Malawi,Nsanje,Nsanje Boma,MWI.21.2_1,Mean_NDVI_2022.06.10,0.586215789,6/10/2022,2022,new2022_ndvi.csv
MWI.21.3_1_6/10/2022,Malawi,Nsanje,SC Makoka,MWI.21.3_1,Mean_NDVI_2022.06.10,0.731173077,6/10/2022,2022,new2022_ndvi.csv
MWI.21.4_1_6/10/2022,Malawi,Nsanje,SC Mbenje,MWI.21.4_1,Mean_NDVI_2022.06.10,0.590887664,6/10/2022,2022,new2022_ndvi.csv
MWI.21.5_1_6/10/2022,Malawi,Nsanje,TA Chimombo,MWI.21.5_1,Mean_NDVI_2022.06.10,0.576972093,6/10/2022,2022,new2022_ndvi.csv
MWI.21.6_1_6/10/2022,Malawi,Nsanje,TA Malemia,MWI.21.6_1,Mean_NDVI_2022.06.10,0.716874405,6/10/2022,2022,new2022_ndvi.csv
MWI.21.7_1_6/10/2022,Malawi,Nsanje,TA Mlolo,MWI.21.7_1,Mean_NDVI_2022.06.10,0.649932203,6/10/2022,2022,new2022_ndvi.csv
MWI.21.8_1_6/10/2022,Malawi,Nsanje,TA Ndamera,MWI.21.8_1,Mean_NDVI_2022.06.10,0.659749561,6/10/2022,2022,new2022_ndvi.csv
MWI.21.9_1_6/10/2022,Malawi,Nsanje,TA Ngabu,MWI.21.9_1,Mean_NDVI_2022.06.10,0.675574648,6/10/2022,2022,new2022_ndvi.csv
MWI.21.10_1_6/10/2022,Malawi,Nsanje,TA Nyachikadza,MWI.21.10_1,Mean_NDVI_2022.06.10,0.709015054,6/10/2022,2022,new2022_ndvi.csv
MWI.21.11_1_6/10/2022,Malawi,Nsanje,TA Tengani,MWI.21.11_1,Mean_NDVI_2022.06.10,0.652858654,6/10/2022,2022,new2022_ndvi.csv
MWI.22.1_1_6/10/2022,Malawi,Ntcheu,Ntcheu Boma,MWI.22.1_1,Mean_NDVI_2022.06.10,0.42364,6/10/2022,2022,new2022_ndvi.csv
MWI.22.2_1_6/10/2022,Malawi,Ntcheu,SC Champiti,MWI.22.2_1,Mean_NDVI_2022.06.10,0.487087619,6/10/2022,2022,new2022_ndvi.csv
MWI.22.3_1_6/10/2022,Malawi,Ntcheu,SC Goodson Ganya,MWI.22.3_1,Mean_NDVI_2022.06.10,0.484944621,6/10/2022,2022,new2022_ndvi.csv
MWI.22.4_1_6/10/2022,Malawi,Ntcheu,SC Makwangwala,MWI.22.4_1,Mean_NDVI_2022.06.10,0.491401824,6/10/2022,2022,new2022_ndvi.csv
MWI.22.7_1_6/10/2022,Malawi,Ntcheu,TA Masasa,MWI.22.7_1,Mean_NDVI_2022.06.10,0.452801,6/10/2022,2022,new2022_ndvi.csv
MWI.22.8_1_6/10/2022,Malawi,Ntcheu,TA Mpando,MWI.22.8_1,Mean_NDVI_2022.06.10,0.494471197,6/10/2022,2022,new2022_ndvi.csv
MWI.22.9_1_6/10/2022,Malawi,Ntcheu,TA Njolomole,MWI.22.9_1,Mean_NDVI_2022.06.10,0.462361644,6/10/2022,2022,new2022_ndvi.csv
MWI.22.10_1_6/10/2022,Malawi,Ntcheu,TA Phambala,MWI.22.10_1,Mean_NDVI_2022.06.10,0.515434341,6/10/2022,2022,new2022_ndvi.csv
MWI.23.1_1_6/10/2022,Malawi,Ntchisi,Ntchisi Boma,MWI.23.1_1,Mean_NDVI_2022.06.10,0.41672,6/10/2022,2022,new2022_ndvi.csv
MWI.23.2_1_6/10/2022,Malawi,Ntchisi,SC Chilooko,MWI.23.2_1,Mean_NDVI_2022.06.10,0.472710601,6/10/2022,2022,new2022_ndvi.csv
MWI.23.3_1_6/10/2022,Malawi,Ntchisi,SC Nthondo,MWI.23.3_1,Mean_NDVI_2022.06.10,0.599967857,6/10/2022,2022,new2022_ndvi.csv
MWI.23.4_1_6/10/2022,Malawi,Ntchisi,TA Chikho,MWI.23.4_1,Mean_NDVI_2022.06.10,0.536968531,6/10/2022,2022,new2022_ndvi.csv
MWI.23.5_1_6/10/2022,Malawi,Ntchisi,TA Kalumo,MWI.23.5_1,Mean_NDVI_2022.06.10,0.418371178,6/10/2022,2022,new2022_ndvi.csv
MWI.23.6_1_6/10/2022,Malawi,Ntchisi,TA Kasakula,MWI.23.6_1,Mean_NDVI_2022.06.10,0.552782979,6/10/2022,2022,new2022_ndvi.csv
MWI.23.7_1_6/10/2022,Malawi,Ntchisi,TA Kasukula,MWI.23.7_1,Mean_NDVI_2022.06.10,0.692516556,6/10/2022,2022,new2022_ndvi.csv
MWI.24.1_1_6/10/2022,Malawi,Phalombe,Lake Chilwa,MWI.24.1_1,Mean_NDVI_2022.06.10,-0.088578814,6/10/2022,2022,new2022_ndvi.csv
MWI.24.2_1_6/10/2022,Malawi,Phalombe,TA Mkhumba,MWI.24.2_1,Mean_NDVI_2022.06.10,0.471411111,6/10/2022,2022,new2022_ndvi.csv
MWI.24.3_1_6/10/2022,Malawi,Phalombe,TA Nazombe,MWI.24.3_1,Mean_NDVI_2022.06.10,0.505270017,6/10/2022,2022,new2022_ndvi.csv
MWI.25.1_1_6/10/2022,Malawi,Rumphi,Lake Malawi,MWI.25.1_1,Mean_NDVI_2022.06.10,0.29455229,6/10/2022,2022,new2022_ndvi.csv
MWI.25.2_1_6/10/2022,Malawi,Rumphi,Nyika National Park - Rumphi,MWI.25.2_1,Mean_NDVI_2022.06.10,0.659567149,6/10/2022,2022,new2022_ndvi.csv
MWI.25.3_1_6/10/2022,Malawi,Rumphi,Rumphi Boma,MWI.25.3_1,Mean_NDVI_2022.06.10,0.4348375,6/10/2022,2022,new2022_ndvi.csv
MWI.25.4_1_6/10/2022,Malawi,Rumphi,SC Chapinduka,MWI.25.4_1,Mean_NDVI_2022.06.10,0.792270968,6/10/2022,2022,new2022_ndvi.csv
MWI.25.5_1_6/10/2022,Malawi,Rumphi,SC Kachulu,MWI.25.5_1,Mean_NDVI_2022.06.10,0.685227778,6/10/2022,2022,new2022_ndvi.csv
MWI.25.6_1_6/10/2022,Malawi,Rumphi,SC Mwahenga,MWI.25.6_1,Mean_NDVI_2022.06.10,0.60871375,6/10/2022,2022,new2022_ndvi.csv
MWI.25.7_1_6/10/2022,Malawi,Rumphi,SC Mwalweni,MWI.25.7_1,Mean_NDVI_2022.06.10,0.677583056,6/10/2022,2022,new2022_ndvi.csv
MWI.25.8_1_6/10/2022,Malawi,Rumphi,SC Mwankhunikira,MWI.25.8_1,Mean_NDVI_2022.06.10,0.666325641,6/10/2022,2022,new2022_ndvi.csv
MWI.25.9_1_6/10/2022,Malawi,Rumphi,TA Chikulamayembe,MWI.25.9_1,Mean_NDVI_2022.06.10,0.55787694,6/10/2022,2022,new2022_ndvi.csv
MWI.25.10_1_6/10/2022,Malawi,Rumphi,TA Katumbi,MWI.25.10_1,Mean_NDVI_2022.06.10,0.566248936,6/10/2022,2022,new2022_ndvi.csv
MWI.25.11_1_6/10/2022,Malawi,Rumphi,TA Mwamlowe,MWI.25.11_1,Mean_NDVI_2022.06.10,0.740780208,6/10/2022,2022,new2022_ndvi.csv
MWI.25.12_1_6/10/2022,Malawi,Rumphi,Vwaza Marsh Game Reserve - Rumphi,MWI.25.12_1,Mean_NDVI_2022.06.10,0.626967218,6/10/2022,2022,new2022_ndvi.csv
MWI.26.1_1_6/10/2022,Malawi,Salima,Lake Malawi,MWI.26.1_1,Mean_NDVI_2022.06.10,0.270711664,6/10/2022,2022,new2022_ndvi.csv
MWI.26.2_1_6/10/2022,Malawi,Salima,Salima Town,MWI.26.2_1,Mean_NDVI_2022.06.10,0.408975,6/10/2022,2022,new2022_ndvi.csv
MWI.26.3_1_6/10/2022,Malawi,Salima,SC Kambalame,MWI.26.3_1,Mean_NDVI_2022.06.10,0.389797059,6/10/2022,2022,new2022_ndvi.csv
MWI.26.4_1_6/10/2022,Malawi,Salima,SC Kambwiri,MWI.26.4_1,Mean_NDVI_2022.06.10,0.483471609,6/10/2022,2022,new2022_ndvi.csv
MWI.26.5_1_6/10/2022,Malawi,Salima,SC Mwanza,MWI.26.5_1,Mean_NDVI_2022.06.10,0.496413548,6/10/2022,2022,new2022_ndvi.csv
MWI.26.6_1_6/10/2022,Malawi,Salima,TA Karonga,MWI.26.6_1,Mean_NDVI_2022.06.10,0.510797744,6/10/2022,2022,new2022_ndvi.csv
MWI.26.7_1_6/10/2022,Malawi,Salima,TA Khombedza,MWI.26.7_1,Mean_NDVI_2022.06.10,0.490315663,6/10/2022,2022,new2022_ndvi.csv
MWI.26.8_1_6/10/2022,Malawi,Salima,TA Kuluunda,MWI.26.8_1,Mean_NDVI_2022.06.10,0.453705607,6/10/2022,2022,new2022_ndvi.csv
MWI.26.9_1_6/10/2022,Malawi,Salima,TA Maganga,MWI.26.9_1,Mean_NDVI_2022.06.10,0.471182439,6/10/2022,2022,new2022_ndvi.csv
MWI.26.10_1_6/10/2022,Malawi,Salima,TA Ndindi,MWI.26.10_1,Mean_NDVI_2022.06.10,0.48586988,6/10/2022,2022,new2022_ndvi.csv
MWI.26.11_1_6/10/2022,Malawi,Salima,TA Pemba,MWI.26.11_1,Mean_NDVI_2022.06.10,0.528265254,6/10/2022,2022,new2022_ndvi.csv
MWI.27.1_1_6/10/2022,Malawi,Thyolo,Luchenza Town,MWI.27.1_1,Mean_NDVI_2022.06.10,0.634981818,6/10/2022,2022,new2022_ndvi.csv
MWI.27.2_1_6/10/2022,Malawi,Thyolo,SC Kwethemule,MWI.27.2_1,Mean_NDVI_2022.06.10,0.709768508,6/10/2022,2022,new2022_ndvi.csv
MWI.27.3_1_6/10/2022,Malawi,Thyolo,SC Mbawela,MWI.27.3_1,Mean_NDVI_2022.06.10,0.685333544,6/10/2022,2022,new2022_ndvi.csv
MWI.27.4_1_6/10/2022,Malawi,Thyolo,SC Mphuka,MWI.27.4_1,Mean_NDVI_2022.06.10,0.713759474,6/10/2022,2022,new2022_ndvi.csv
MWI.27.5_1_6/10/2022,Malawi,Thyolo,SC Thukuta,MWI.27.5_1,Mean_NDVI_2022.06.10,0.700391429,6/10/2022,2022,new2022_ndvi.csv
MWI.27.6_1_6/10/2022,Malawi,Thyolo,TA Bvumbwe,MWI.27.6_1,Mean_NDVI_2022.06.10,0.541168442,6/10/2022,2022,new2022_ndvi.csv
MWI.1.1_1_6/26/2022,Malawi,Balaka,Balaka Town,MWI.1.1_1,Mean_NDVI_2022.06.26,0.381945455,6/26/2022,2022,new2022_ndvi.csv
MWI.1.2_1_6/26/2022,Malawi,Balaka,TA Kalembo,MWI.1.2_1,Mean_NDVI_2022.06.26,0.475348658,6/26/2022,2022,new2022_ndvi.csv
MWI.1.3_1_6/26/2022,Malawi,Balaka,TA Nsamala,MWI.1.3_1,Mean_NDVI_2022.06.26,0.47094284,6/26/2022,2022,new2022_ndvi.csv
MWI.2.1_1_6/26/2022,Malawi,Blantyre,Blantyre City,MWI.2.1_1,Mean_NDVI_2022.06.26,0.444459364,6/26/2022,2022,new2022_ndvi.csv
MWI.2.2_1_6/26/2022,Malawi,Blantyre,TA Chigaru,MWI.2.2_1,Mean_NDVI_2022.06.26,0.462005941,6/26/2022,2022,new2022_ndvi.csv
MWI.2.3_1_6/26/2022,Malawi,Blantyre,TA Kapeni,MWI.2.3_1,Mean_NDVI_2022.06.26,0.449184375,6/26/2022,2022,new2022_ndvi.csv
MWI.2.4_1_6/26/2022,Malawi,Blantyre,TA Kuntaja,MWI.2.4_1,Mean_NDVI_2022.06.26,0.501882609,6/26/2022,2022,new2022_ndvi.csv
MWI.2.5_1_6/26/2022,Malawi,Blantyre,TA Kunthembwe,MWI.2.5_1,Mean_NDVI_2022.06.26,0.539786176,6/26/2022,2022,new2022_ndvi.csv
MWI.2.6_1_6/26/2022,Malawi,Blantyre,TA Lundu,MWI.2.6_1,Mean_NDVI_2022.06.26,0.4726,6/26/2022,2022,new2022_ndvi.csv
MWI.2.7_1_6/26/2022,Malawi,Blantyre,TA Machinjili,MWI.2.7_1,Mean_NDVI_2022.06.26,0.469594186,6/26/2022,2022,new2022_ndvi.csv
MWI.2.8_1_6/26/2022,Malawi,Blantyre,TA Makata,MWI.2.8_1,Mean_NDVI_2022.06.26,0.498686667,6/26/2022,2022,new2022_ndvi.csv
MWI.2.9_1_6/26/2022,Malawi,Blantyre,TA Somba,MWI.2.9_1,Mean_NDVI_2022.06.26,0.600183007,6/26/2022,2022,new2022_ndvi.csv
MWI.3.1_1_6/26/2022,Malawi,Chikwawa,Chikwawa Boma,MWI.3.1_1,Mean_NDVI_2022.06.26,0.53538,6/26/2022,2022,new2022_ndvi.csv
MWI.3.2_1_6/26/2022,Malawi,Chikwawa,Lengwe National Park,MWI.3.2_1,Mean_NDVI_2022.06.26,0.658620335,6/26/2022,2022,new2022_ndvi.csv
MWI.3.3_1_6/26/2022,Malawi,Chikwawa,Majete Game Reserve - Chikwawa,MWI.3.3_1,Mean_NDVI_2022.06.26,0.653511275,6/26/2022,2022,new2022_ndvi.csv
MWI.3.4_1_6/26/2022,Malawi,Chikwawa,Ngabu Urban,MWI.3.4_1,Mean_NDVI_2022.06.26,0.5236875,6/26/2022,2022,new2022_ndvi.csv
MWI.3.5_1_6/26/2022,Malawi,Chikwawa,TA Chapananga,MWI.3.5_1,Mean_NDVI_2022.06.26,0.610193463,6/26/2022,2022,new2022_ndvi.csv
MWI.3.6_1_6/26/2022,Malawi,Chikwawa,TA Kasisi,MWI.3.6_1,Mean_NDVI_2022.06.26,0.514768151,6/26/2022,2022,new2022_ndvi.csv
MWI.3.7_1_6/26/2022,Malawi,Chikwawa,TA Katunga,MWI.3.7_1,Mean_NDVI_2022.06.26,0.60542228,6/26/2022,2022,new2022_ndvi.csv
MWI.3.8_1_6/26/2022,Malawi,Chikwawa,TA Lundu,MWI.3.8_1,Mean_NDVI_2022.06.26,0.62302562,6/26/2022,2022,new2022_ndvi.csv
MWI.3.9_1_6/26/2022,Malawi,Chikwawa,TA Makhwira,MWI.3.9_1,Mean_NDVI_2022.06.26,0.684148673,6/26/2022,2022,new2022_ndvi.csv
MWI.3.10_1_6/26/2022,Malawi,Chikwawa,TA Maseya,MWI.3.10_1,Mean_NDVI_2022.06.26,0.634113873,6/26/2022,2022,new2022_ndvi.csv
